,Country,CountryToISO,Year,Gender,Age,SuicidesNo,Population,SuicidesPer100k,GDPForYear,GDPPerCapita,Generation
9698,Georgia,GEO,2015,male,75+ years,27.0,87600,30.82,"13,99,35,46,732",4046.0,Silent
9699,Georgia,GEO,2015,female,75+ years,20.0,166300,12.03,"13,99,35,46,732",4046.0,Silent
9700,Georgia,GEO,2015,male,55-74 years,34.0,320200,10.62,"13,99,35,46,732",4046.0,Boomers
9701,Georgia,GEO,2015,male,35-54 years,46.0,480200,9.58,"13,99,35,46,732",4046.0,Generation X
9702,Georgia,GEO,2015,male,25-34 years,19.0,271700,6.99,"13,99,35,46,732",4046.0,Millenials
9703,Georgia,GEO,2015,male,15-24 years,17.0,247800,6.86,"13,99,35,46,732",4046.0,Millenials
9704,Georgia,GEO,2015,female,55-74 years,13.0,420700,3.09,"13,99,35,46,732",4046.0,Boomers
9705,Georgia,GEO,2015,female,25-34 years,5.0,272100,1.84,"13,99,35,46,732",4046.0,Millenials
9706,Georgia,GEO,2015,female,35-54 years,8.0,517700,1.55,"13,99,35,46,732",4046.0,Generation X
9707,Georgia,GEO,2015,female,15-24 years,2.0,230200,0.87,"13,99,35,46,732",4046.0,Millenials
9708,Georgia,GEO,2015,male,5-14 years,1.0,234300,0.43,"13,99,35,46,732",4046.0,Generation Z
9709,Georgia,GEO,2015,female,5-14 years,0.0,209600,0.0,"13,99,35,46,732",4046.0,Generation Z
9710,Germany,DEU,1990,male,75+ years,1516.0,1717700,88.26,"17,64,96,79,48,917",23546.0,G.I. Generation
9711,Germany,DEU,1990,male,55-74 years,2406.0,6593100,36.49,"17,64,96,79,48,917",23546.0,G.I. Generation
9712,Germany,DEU,1990,male,35-54 years,3302.0,11127100,29.68,"17,64,96,79,48,917",23546.0,Silent
9713,Germany,DEU,1990,female,75+ years,1174.0,3978800,29.51,"17,64,96,79,48,917",23546.0,G.I. Generation
9714,Germany,DEU,1990,male,25-34 years,1488.0,6721200,22.14,"17,64,96,79,48,917",23546.0,Boomers
9715,Germany,DEU,1990,female,55-74 years,1417.0,8537700,16.6,"17,64,96,79,48,917",23546.0,G.I. Generation
9716,Germany,DEU,1990,male,15-24 years,800.0,5565400,14.37,"17,64,96,79,48,917",23546.0,Generation X
9717,Germany,DEU,1990,female,35-54 years,1128.0,10742900,10.5,"17,64,96,79,48,917",23546.0,Silent
9718,Germany,DEU,1990,female,25-34 years,434.0,6328000,6.86,"17,64,96,79,48,917",23546.0,Boomers
9719,Germany,DEU,1990,female,15-24 years,228.0,5288600,4.31,"17,64,96,79,48,917",23546.0,Generation X
9720,Germany,DEU,1990,male,5-14 years,22.0,4290400,0.51,"17,64,96,79,48,917",23546.0,Generation X
9721,Germany,DEU,1990,female,5-14 years,9.0,4067900,0.22,"17,64,96,79,48,917",23546.0,Generation X
9722,Germany,DEU,1991,male,75+ years,1459.0,1660100,87.89,"18,61,87,38,95,109",24662.0,G.I. Generation
9723,Germany,DEU,1991,male,55-74 years,2445.0,6843000,35.73,"18,61,87,38,95,109",24662.0,Silent
9724,Germany,DEU,1991,male,35-54 years,3427.0,11178200,30.66,"18,61,87,38,95,109",24662.0,Boomers
9725,Germany,DEU,1991,female,75+ years,1153.0,3906500,29.51,"18,61,87,38,95,109",24662.0,G.I. Generation
9726,Germany,DEU,1991,male,25-34 years,1523.0,6923800,22.0,"18,61,87,38,95,109",24662.0,Boomers
9727,Germany,DEU,1991,female,55-74 years,1400.0,8711800,16.07,"18,61,87,38,95,109",24662.0,Silent
9728,Germany,DEU,1991,male,15-24 years,775.0,5374900,14.42,"18,61,87,38,95,109",24662.0,Generation X
9729,Germany,DEU,1991,female,35-54 years,1200.0,10784200,11.13,"18,61,87,38,95,109",24662.0,Boomers
9730,Germany,DEU,1991,female,25-34 years,411.0,6488800,6.33,"18,61,87,38,95,109",24662.0,Boomers
9731,Germany,DEU,1991,female,15-24 years,185.0,5100000,3.63,"18,61,87,38,95,109",24662.0,Generation X
9732,Germany,DEU,1991,male,5-14 years,27.0,4374100,0.62,"18,61,87,38,95,109",24662.0,Millenials
9733,Germany,DEU,1991,female,5-14 years,5.0,4150500,0.12,"18,61,87,38,95,109",24662.0,Millenials
9734,Germany,DEU,1992,male,75+ years,1395.0,1587600,87.87,"21,23,13,08,70,382",27888.0,G.I. Generation
9735,Germany,DEU,1992,male,55-74 years,2405.0,7149100,33.64,"21,23,13,08,70,382",27888.0,Silent
9736,Germany,DEU,1992,female,75+ years,1105.0,3796100,29.11,"21,23,13,08,70,382",27888.0,G.I. Generation
9737,Germany,DEU,1992,male,35-54 years,3250.0,11253500,28.88,"21,23,13,08,70,382",27888.0,Boomers
9738,Germany,DEU,1992,male,25-34 years,1576.0,7109900,22.17,"21,23,13,08,70,382",27888.0,Boomers
9739,Germany,DEU,1992,female,55-74 years,1375.0,8957600,15.35,"21,23,13,08,70,382",27888.0,Silent
9740,Germany,DEU,1992,male,15-24 years,674.0,5203300,12.95,"21,23,13,08,70,382",27888.0,Generation X
9741,Germany,DEU,1992,female,35-54 years,1093.0,10830700,10.09,"21,23,13,08,70,382",27888.0,Boomers
9742,Germany,DEU,1992,female,25-34 years,384.0,6626000,5.8,"21,23,13,08,70,382",27888.0,Boomers
9743,Germany,DEU,1992,female,15-24 years,163.0,4914400,3.32,"21,23,13,08,70,382",27888.0,Generation X
9744,Germany,DEU,1992,male,5-14 years,26.0,4466700,0.58,"21,23,13,08,70,382",27888.0,Millenials
9745,Germany,DEU,1992,female,5-14 years,12.0,4236800,0.28,"21,23,13,08,70,382",27888.0,Millenials
9746,Germany,DEU,1993,male,75+ years,1296.0,1519500,85.29,"20,68,55,55,42,411",26937.0,G.I. Generation
9747,Germany,DEU,1993,male,55-74 years,2485.0,7481800,33.21,"20,68,55,55,42,411",26937.0,Silent
9748,Germany,DEU,1993,male,35-54 years,3033.0,11313100,26.81,"20,68,55,55,42,411",26937.0,Boomers
9749,Germany,DEU,1993,female,75+ years,884.0,3684600,23.99,"20,68,55,55,42,411",26937.0,G.I. Generation
9750,Germany,DEU,1993,male,25-34 years,1467.0,7256700,20.22,"20,68,55,55,42,411",26937.0,Boomers
9751,Germany,DEU,1993,female,55-74 years,1296.0,9235200,14.03,"20,68,55,55,42,411",26937.0,Silent
9752,Germany,DEU,1993,male,15-24 years,632.0,5047700,12.52,"20,68,55,55,42,411",26937.0,Generation X
9753,Germany,DEU,1993,female,35-54 years,1009.0,10876700,9.28,"20,68,55,55,42,411",26937.0,Boomers
9754,Germany,DEU,1993,female,25-34 years,371.0,6736600,5.51,"20,68,55,55,42,411",26937.0,Boomers
9755,Germany,DEU,1993,female,15-24 years,157.0,4748600,3.31,"20,68,55,55,42,411",26937.0,Generation X
9756,Germany,DEU,1993,male,5-14 years,47.0,4564700,1.03,"20,68,55,55,42,411",26937.0,Millenials
9757,Germany,DEU,1993,female,5-14 years,13.0,4328200,0.3,"20,68,55,55,42,411",26937.0,Millenials
9758,Germany,DEU,1994,male,75+ years,1196.0,1482300,80.69,"22,05,96,60,11,812",28588.0,G.I. Generation
9759,Germany,DEU,1994,male,55-74 years,2527.0,7799100,32.4,"22,05,96,60,11,812",28588.0,Silent
9760,Germany,DEU,1994,male,35-54 years,3154.0,11313100,27.88,"22,05,96,60,11,812",28588.0,Boomers
9761,Germany,DEU,1994,female,75+ years,819.0,3631600,22.55,"22,05,96,60,11,812",28588.0,G.I. Generation
9762,Germany,DEU,1994,male,25-34 years,1541.0,7293700,21.13,"22,05,96,60,11,812",28588.0,Boomers
9763,Germany,DEU,1994,male,15-24 years,682.0,4865000,14.02,"22,05,96,60,11,812",28588.0,Generation X
9764,Germany,DEU,1994,female,55-74 years,1261.0,9477200,13.31,"22,05,96,60,11,812",28588.0,Silent
9765,Germany,DEU,1994,female,35-54 years,971.0,10893100,8.91,"22,05,96,60,11,812",28588.0,Boomers
9766,Germany,DEU,1994,female,25-34 years,350.0,6777700,5.16,"22,05,96,60,11,812",28588.0,Boomers
9767,Germany,DEU,1994,female,15-24 years,170.0,4591200,3.7,"22,05,96,60,11,812",28588.0,Generation X
9768,Germany,DEU,1994,male,5-14 years,30.0,4637800,0.65,"22,05,96,60,11,812",28588.0,Millenials
9769,Germany,DEU,1994,female,5-14 years,17.0,4401600,0.39,"22,05,96,60,11,812",28588.0,Millenials
9770,Germany,DEU,1995,male,75+ years,1254.0,1506200,83.26,"25,91,62,00,35,485",33420.0,G.I. Generation
9771,Germany,DEU,1995,male,55-74 years,2597.0,8085300,32.12,"25,91,62,00,35,485",33420.0,Silent
9772,Germany,DEU,1995,male,35-54 years,3251.0,11336900,28.68,"25,91,62,00,35,485",33420.0,Boomers
9773,Germany,DEU,1995,female,75+ years,884.0,3692800,23.94,"25,91,62,00,35,485",33420.0,G.I. Generation
9774,Germany,DEU,1995,male,25-34 years,1452.0,7257600,20.01,"25,91,62,00,35,485",33420.0,Generation X
9775,Germany,DEU,1995,male,15-24 years,630.0,4738700,13.29,"25,91,62,00,35,485",33420.0,Generation X
9776,Germany,DEU,1995,female,55-74 years,1266.0,9630800,13.15,"25,91,62,00,35,485",33420.0,Silent
9777,Germany,DEU,1995,female,35-54 years,983.0,10912900,9.01,"25,91,62,00,35,485",33420.0,Boomers
9778,Germany,DEU,1995,female,25-34 years,343.0,6749100,5.08,"25,91,62,00,35,485",33420.0,Generation X
9779,Germany,DEU,1995,female,15-24 years,176.0,4487000,3.92,"25,91,62,00,35,485",33420.0,Generation X
9780,Germany,DEU,1995,male,5-14 years,38.0,4695200,0.81,"25,91,62,00,35,485",33420.0,Millenials
9781,Germany,DEU,1995,female,5-14 years,14.0,4455000,0.31,"25,91,62,00,35,485",33420.0,Millenials
9782,Germany,DEU,1996,male,75+ years,1176.0,1557200,75.52,"25,03,66,51,93,657",32147.0,G.I. Generation
9783,Germany,DEU,1996,male,55-74 years,2463.0,8320900,29.6,"25,03,66,51,93,657",32147.0,Silent
9784,Germany,DEU,1996,male,35-54 years,3023.0,11396300,26.53,"25,03,66,51,93,657",32147.0,Boomers
9785,Germany,DEU,1996,female,75+ years,790.0,3802500,20.78,"25,03,66,51,93,657",32147.0,G.I. Generation
9786,Germany,DEU,1996,male,25-34 years,1441.0,7162600,20.12,"25,03,66,51,93,657",32147.0,Generation X
9787,Germany,DEU,1996,female,55-74 years,1249.0,9712700,12.86,"25,03,66,51,93,657",32147.0,Silent
9788,Germany,DEU,1996,male,15-24 years,589.0,4670600,12.61,"25,03,66,51,93,657",32147.0,Generation X
9789,Germany,DEU,1996,female,35-54 years,937.0,10969800,8.54,"25,03,66,51,93,657",32147.0,Boomers
9790,Germany,DEU,1996,female,25-34 years,351.0,6663000,5.27,"25,03,66,51,93,657",32147.0,Generation X
9791,Germany,DEU,1996,female,15-24 years,157.0,4430800,3.54,"25,03,66,51,93,657",32147.0,Generation X
9792,Germany,DEU,1996,male,5-14 years,36.0,4720200,0.76,"25,03,66,51,93,657",32147.0,Millenials
9793,Germany,DEU,1996,female,5-14 years,13.0,4475900,0.29,"25,03,66,51,93,657",32147.0,Millenials
9794,Germany,DEU,1997,male,75+ years,1135.0,1608200,70.58,"22,18,68,93,75,141",28420.0,G.I. Generation
9795,Germany,DEU,1997,male,55-74 years,2550.0,8485700,30.05,"22,18,68,93,75,141",28420.0,Silent
9796,Germany,DEU,1997,male,35-54 years,3177.0,11528000,27.56,"22,18,68,93,75,141",28420.0,Boomers
9797,Germany,DEU,1997,female,75+ years,802.0,3905400,20.54,"22,18,68,93,75,141",28420.0,G.I. Generation
9798,Germany,DEU,1997,male,25-34 years,1345.0,6985900,19.25,"22,18,68,93,75,141",28420.0,Generation X
9799,Germany,DEU,1997,male,15-24 years,600.0,4633400,12.95,"22,18,68,93,75,141",28420.0,Generation X
9800,Germany,DEU,1997,female,55-74 years,1175.0,9736500,12.07,"22,18,68,93,75,141",28420.0,Silent
9801,Germany,DEU,1997,female,35-54 years,931.0,11111600,8.38,"22,18,68,93,75,141",28420.0,Boomers
9802,Germany,DEU,1997,female,25-34 years,363.0,6510000,5.58,"22,18,68,93,75,141",28420.0,Generation X
9803,Germany,DEU,1997,female,15-24 years,142.0,4408500,3.22,"22,18,68,93,75,141",28420.0,Generation X
9804,Germany,DEU,1997,male,5-14 years,28.0,4703100,0.6,"22,18,68,93,75,141",28420.0,Millenials
9805,Germany,DEU,1997,female,5-14 years,8.0,4451600,0.18,"22,18,68,93,75,141",28420.0,Millenials
9806,Germany,DEU,1998,male,75+ years,1126.0,1648000,68.33,"22,43,22,55,19,618",28733.0,G.I. Generation
9807,Germany,DEU,1998,male,55-74 years,2542.0,8601300,29.55,"22,43,22,55,19,618",28733.0,Silent
9808,Germany,DEU,1998,male,35-54 years,3039.0,11704700,25.96,"22,43,22,55,19,618",28733.0,Boomers
9809,Germany,DEU,1998,male,25-34 years,1251.0,6712100,18.64,"22,43,22,55,19,618",28733.0,Generation X
9810,Germany,DEU,1998,female,75+ years,701.0,3977300,17.63,"22,43,22,55,19,618",28733.0,G.I. Generation
9811,Germany,DEU,1998,male,15-24 years,589.0,4635800,12.71,"22,43,22,55,19,618",28733.0,Generation X
9812,Germany,DEU,1998,female,55-74 years,1048.0,9724400,10.78,"22,43,22,55,19,618",28733.0,Silent
9813,Germany,DEU,1998,female,35-54 years,855.0,11290200,7.57,"22,43,22,55,19,618",28733.0,Boomers
9814,Germany,DEU,1998,female,25-34 years,298.0,6286800,4.74,"22,43,22,55,19,618",28733.0,Generation X
9815,Germany,DEU,1998,female,15-24 years,155.0,4413700,3.51,"22,43,22,55,19,618",28733.0,Generation X
9816,Germany,DEU,1998,male,5-14 years,34.0,4658200,0.73,"22,43,22,55,19,618",28733.0,Millenials
9817,Germany,DEU,1998,female,5-14 years,16.0,4418600,0.36,"22,43,22,55,19,618",28733.0,Millenials
9818,Germany,DEU,1999,male,75+ years,1045.0,1684700,62.03,"21,99,95,73,83,337",28154.0,G.I. Generation
9819,Germany,DEU,1999,male,55-74 years,2421.0,8721900,27.76,"21,99,95,73,83,337",28154.0,Silent
9820,Germany,DEU,1999,male,35-54 years,2863.0,11918600,24.02,"21,99,95,73,83,337",28154.0,Boomers
9821,Germany,DEU,1999,female,75+ years,749.0,4045200,18.52,"21,99,95,73,83,337",28154.0,G.I. Generation
9822,Germany,DEU,1999,male,25-34 years,1132.0,6411800,17.65,"21,99,95,73,83,337",28154.0,Generation X
9823,Germany,DEU,1999,male,15-24 years,595.0,4669200,12.74,"21,99,95,73,83,337",28154.0,Generation X
9824,Germany,DEU,1999,female,55-74 years,1045.0,9734700,10.73,"21,99,95,73,83,337",28154.0,Silent
9825,Germany,DEU,1999,female,35-54 years,877.0,11487800,7.63,"21,99,95,73,83,337",28154.0,Boomers
9826,Germany,DEU,1999,female,25-34 years,265.0,6028800,4.4,"21,99,95,73,83,337",28154.0,Generation X
9827,Germany,DEU,1999,female,15-24 years,133.0,4447600,2.99,"21,99,95,73,83,337",28154.0,Generation X
9828,Germany,DEU,1999,male,5-14 years,26.0,4615600,0.56,"21,99,95,73,83,337",28154.0,Millenials
9829,Germany,DEU,1999,female,5-14 years,9.0,4375300,0.21,"21,99,95,73,83,337",28154.0,Millenials
9830,Germany,DEU,2000,male,75+ years,1069.0,1738251,61.5,"19,49,95,39,34,034",24922.0,G.I. Generation
9831,Germany,DEU,2000,male,55-74 years,2528.0,8760853,28.86,"19,49,95,39,34,034",24922.0,Silent
9832,Germany,DEU,2000,male,35-54 years,2937.0,12201076,24.07,"19,49,95,39,34,034",24922.0,Boomers
9833,Germany,DEU,2000,female,75+ years,698.0,4115856,16.96,"19,49,95,39,34,034",24922.0,G.I. Generation
9834,Germany,DEU,2000,male,25-34 years,1002.0,6118772,16.38,"19,49,95,39,34,034",24922.0,Generation X
9835,Germany,DEU,2000,male,15-24 years,575.0,4709057,12.21,"19,49,95,39,34,034",24922.0,Generation X
9836,Germany,DEU,2000,female,55-74 years,1020.0,9663487,10.56,"19,49,95,39,34,034",24922.0,Silent
9837,Germany,DEU,2000,female,35-54 years,834.0,11760414,7.09,"19,49,95,39,34,034",24922.0,Boomers
9838,Germany,DEU,2000,female,25-34 years,240.0,5783411,4.15,"19,49,95,39,34,034",24922.0,Generation X
9839,Germany,DEU,2000,female,15-24 years,137.0,4500217,3.04,"19,49,95,39,34,034",24922.0,Generation X
9840,Germany,DEU,2000,male,5-14 years,25.0,4562649,0.55,"19,49,95,39,34,034",24922.0,Millenials
9841,Germany,DEU,2000,female,5-14 years,8.0,4328023,0.18,"19,49,95,39,34,034",24922.0,Millenials
9842,Germany,DEU,2001,male,75+ years,1106.0,1813475,60.99,"19,50,64,87,69,575",24874.0,Silent
9843,Germany,DEU,2001,male,55-74 years,2415.0,8745869,27.61,"19,50,64,87,69,575",24874.0,Silent
9844,Germany,DEU,2001,male,35-54 years,3060.0,12523074,24.43,"19,50,64,87,69,575",24874.0,Boomers
9845,Germany,DEU,2001,female,75+ years,764.0,4192492,18.22,"19,50,64,87,69,575",24874.0,Silent
9846,Germany,DEU,2001,male,25-34 years,985.0,5850255,16.84,"19,50,64,87,69,575",24874.0,Generation X
9847,Germany,DEU,2001,male,15-24 years,593.0,4764237,12.45,"19,50,64,87,69,575",24874.0,Millenials
9848,Germany,DEU,2001,female,55-74 years,983.0,9568028,10.27,"19,50,64,87,69,575",24874.0,Silent
9849,Germany,DEU,2001,female,35-54 years,868.0,12069849,7.19,"19,50,64,87,69,575",24874.0,Boomers
9850,Germany,DEU,2001,female,25-34 years,221.0,5552605,3.98,"19,50,64,87,69,575",24874.0,Generation X
9851,Germany,DEU,2001,female,15-24 years,124.0,4561925,2.72,"19,50,64,87,69,575",24874.0,Millenials
9852,Germany,DEU,2001,male,5-14 years,37.0,4505958,0.82,"19,50,64,87,69,575",24874.0,Millenials
9853,Germany,DEU,2001,female,5-14 years,11.0,4273747,0.26,"19,50,64,87,69,575",24874.0,Millenials
9854,Germany,DEU,2002,male,75+ years,1147.0,1898834,60.41,"20,79,13,60,81,310",26441.0,Silent
9855,Germany,DEU,2002,male,55-74 years,2354.0,8766453,26.85,"20,79,13,60,81,310",26441.0,Silent
9856,Germany,DEU,2002,male,35-54 years,3088.0,12777078,24.17,"20,79,13,60,81,310",26441.0,Boomers
9857,Germany,DEU,2002,female,75+ years,773.0,4251053,18.18,"20,79,13,60,81,310",26441.0,Silent
9858,Germany,DEU,2002,male,25-34 years,903.0,5614445,16.08,"20,79,13,60,81,310",26441.0,Generation X
9859,Germany,DEU,2002,male,15-24 years,609.0,4828748,12.61,"20,79,13,60,81,310",26441.0,Millenials
9860,Germany,DEU,2002,female,55-74 years,1013.0,9531566,10.63,"20,79,13,60,81,310",26441.0,Silent
9861,Germany,DEU,2002,female,35-54 years,905.0,12321464,7.34,"20,79,13,60,81,310",26441.0,Boomers
9862,Germany,DEU,2002,female,25-34 years,219.0,5348715,4.09,"20,79,13,60,81,310",26441.0,Generation X
9863,Germany,DEU,2002,female,15-24 years,141.0,4626561,3.05,"20,79,13,60,81,310",26441.0,Millenials
9864,Germany,DEU,2002,male,5-14 years,16.0,4448685,0.36,"20,79,13,60,81,310",26441.0,Millenials
9865,Germany,DEU,2002,female,5-14 years,8.0,4220169,0.19,"20,79,13,60,81,310",26441.0,Millenials
9866,Germany,DEU,2003,male,75+ years,1187.0,2000255,59.34,"25,05,73,36,34,312",31816.0,Silent
9867,Germany,DEU,2003,male,55-74 years,2416.0,8804362,27.44,"25,05,73,36,34,312",31816.0,Silent
9868,Germany,DEU,2003,male,35-54 years,3157.0,12961625,24.36,"25,05,73,36,34,312",31816.0,Boomers
9869,Germany,DEU,2003,female,75+ years,775.0,4301218,18.02,"25,05,73,36,34,312",31816.0,Silent
9870,Germany,DEU,2003,male,25-34 years,868.0,5393875,16.09,"25,05,73,36,34,312",31816.0,Generation X
9871,Germany,DEU,2003,male,15-24 years,537.0,4883892,11.0,"25,05,73,36,34,312",31816.0,Millenials
9872,Germany,DEU,2003,female,55-74 years,925.0,9534506,9.7,"25,05,73,36,34,312",31816.0,Silent
9873,Germany,DEU,2003,female,35-54 years,887.0,12507791,7.09,"25,05,73,36,34,312",31816.0,Boomers
9874,Germany,DEU,2003,female,25-34 years,225.0,5161703,4.36,"25,05,73,36,34,312",31816.0,Generation X
9875,Germany,DEU,2003,female,15-24 years,155.0,4683375,3.31,"25,05,73,36,34,312",31816.0,Millenials
9876,Germany,DEU,2003,male,5-14 years,17.0,4373618,0.39,"25,05,73,36,34,312",31816.0,Millenials
9877,Germany,DEU,2003,female,5-14 years,6.0,4150241,0.14,"25,05,73,36,34,312",31816.0,Millenials
9878,Germany,DEU,2004,male,75+ years,1178.0,2112661,55.76,"28,19,24,50,95,605",35772.0,Silent
9879,Germany,DEU,2004,male,55-74 years,2413.0,8860469,27.23,"28,19,24,50,95,605",35772.0,Silent
9880,Germany,DEU,2004,male,35-54 years,3001.0,13080225,22.94,"28,19,24,50,95,605",35772.0,Boomers
9881,Germany,DEU,2004,female,75+ years,746.0,4360252,17.11,"28,19,24,50,95,605",35772.0,Silent
9882,Germany,DEU,2004,male,25-34 years,820.0,5196875,15.78,"28,19,24,50,95,605",35772.0,Generation X
9883,Germany,DEU,2004,male,15-24 years,518.0,4922745,10.52,"28,19,24,50,95,605",35772.0,Millenials
9884,Germany,DEU,2004,female,55-74 years,906.0,9568085,9.47,"28,19,24,50,95,605",35772.0,Silent
9885,Germany,DEU,2004,female,35-54 years,827.0,12631907,6.55,"28,19,24,50,95,605",35772.0,Boomers
9886,Germany,DEU,2004,female,25-34 years,180.0,5000272,3.6,"28,19,24,50,95,605",35772.0,Generation X
9887,Germany,DEU,2004,female,15-24 years,129.0,4726195,2.73,"28,19,24,50,95,605",35772.0,Millenials
9888,Germany,DEU,2004,male,5-14 years,16.0,4285546,0.37,"28,19,24,50,95,605",35772.0,Millenials
9889,Germany,DEU,2004,female,5-14 years,7.0,4066582,0.17,"28,19,24,50,95,605",35772.0,Millenials
9890,Germany,DEU,2005,male,75+ years,1160.0,2225555,52.12,"28,61,41,02,72,354",36289.0,Silent
9891,Germany,DEU,2005,male,55-74 years,2269.0,8943091,25.37,"28,61,41,02,72,354",36289.0,Silent
9892,Germany,DEU,2005,male,35-54 years,2875.0,13137730,21.88,"28,61,41,02,72,354",36289.0,Boomers
9893,Germany,DEU,2005,female,75+ years,664.0,4422784,15.01,"28,61,41,02,72,354",36289.0,Silent
9894,Germany,DEU,2005,male,25-34 years,730.0,5056621,14.44,"28,61,41,02,72,354",36289.0,Generation X
9895,Germany,DEU,2005,female,55-74 years,939.0,9632657,9.75,"28,61,41,02,72,354",36289.0,Silent
9896,Germany,DEU,2005,male,15-24 years,479.0,4939294,9.7,"28,61,41,02,72,354",36289.0,Millenials
9897,Germany,DEU,2005,female,35-54 years,840.0,12685901,6.62,"28,61,41,02,72,354",36289.0,Boomers
9898,Germany,DEU,2005,female,25-34 years,171.0,4889216,3.5,"28,61,41,02,72,354",36289.0,Generation X
9899,Germany,DEU,2005,female,15-24 years,117.0,4744626,2.47,"28,61,41,02,72,354",36289.0,Millenials
9900,Germany,DEU,2005,male,5-14 years,18.0,4194004,0.43,"28,61,41,02,72,354",36289.0,Millenials
9901,Germany,DEU,2005,female,5-14 years,8.0,3979775,0.2,"28,61,41,02,72,354",36289.0,Millenials
9902,Germany,DEU,2006,male,75+ years,1160.0,2328668,49.81,"30,02,44,63,68,084",38088.0,Silent
9903,Germany,DEU,2006,male,55-74 years,2314.0,9032770,25.62,"30,02,44,63,68,084",38088.0,Silent
9904,Germany,DEU,2006,male,35-54 years,2653.0,13148811,20.18,"30,02,44,63,68,084",38088.0,Boomers
9905,Germany,DEU,2006,female,75+ years,611.0,4471494,13.66,"30,02,44,63,68,084",38088.0,Silent
9906,Germany,DEU,2006,male,25-34 years,629.0,4963413,12.67,"30,02,44,63,68,084",38088.0,Generation X
9907,Germany,DEU,2006,male,15-24 years,455.0,4922196,9.24,"30,02,44,63,68,084",38088.0,Millenials
9908,Germany,DEU,2006,female,55-74 years,826.0,9713785,8.5,"30,02,44,63,68,084",38088.0,Silent
9909,Germany,DEU,2006,female,35-54 years,832.0,12694086,6.55,"30,02,44,63,68,084",38088.0,Boomers
9910,Germany,DEU,2006,female,25-34 years,154.0,4819150,3.2,"30,02,44,63,68,084",38088.0,Generation X
9911,Germany,DEU,2006,female,15-24 years,112.0,4727172,2.37,"30,02,44,63,68,084",38088.0,Millenials
9912,Germany,DEU,2006,male,5-14 years,20.0,4107557,0.49,"30,02,44,63,68,084",38088.0,Millenials
9913,Germany,DEU,2006,female,5-14 years,9.0,3899892,0.23,"30,02,44,63,68,084",38088.0,Millenials
9914,Germany,DEU,2007,male,75+ years,1143.0,2417463,47.28,"34,39,95,34,62,907",43667.0,Silent
9915,Germany,DEU,2007,male,55-74 years,2213.0,9135373,24.22,"34,39,95,34,62,907",43667.0,Silent
9916,Germany,DEU,2007,male,35-54 years,2539.0,13116847,19.36,"34,39,95,34,62,907",43667.0,Boomers
9917,Germany,DEU,2007,male,25-34 years,654.0,4913538,13.31,"34,39,95,34,62,907",43667.0,Generation X
9918,Germany,DEU,2007,female,75+ years,595.0,4503136,13.21,"34,39,95,34,62,907",43667.0,Silent
9919,Germany,DEU,2007,male,15-24 years,448.0,4875778,9.19,"34,39,95,34,62,907",43667.0,Millenials
9920,Germany,DEU,2007,female,55-74 years,796.0,9816096,8.11,"34,39,95,34,62,907",43667.0,Silent
9921,Germany,DEU,2007,female,35-54 years,742.0,12662132,5.86,"34,39,95,34,62,907",43667.0,Boomers
